219673.6785;24408.1865;27150.6794;3016.7422
176440.8375;19604.5375;21807.2945;2423.0327
158708.7698;17634.3078;19615.6906;2179.5212
143911.0245;15990.1138;17786.7558;1976.3062
131886.6257;14654.0695;16300.5942;1811.1771
122824.2767;13646.0211;15179.2819;1686.7254
116590.7889;12954.5321;14410.0975;1601.1219
111272.9132;12363.9669;13752.832;1528.0924
106331.3814;11818.9161;13142.0808;1460.2312
101570.4706;11285.6078;12553.6537;1394.8504
98375.44;10930.6044;12158.7622;1350.9736
95134.679;10565.5726;11758.2188;1306.4688
93109.2596;10345.4733;11507.886;1278.654
90539.9013;10059.989;11190.3249;1243.3694
88512.2063;9834.6896;10939.7109;1215.5234
86204.4421;9578.2713;10654.4816;1183.8313
83968.8729;9329.8748;10378.1753;1153.1306
82459.7639;9162.8604;10192.3953;1132.4884
80508.8731;8945.4303;9950.5349;1105.615
78584.7153;8731.635;9712.7176;1079.1908
77304.0045;8589.3338;9554.4275;1061.6031
75283.4765;8364.8307;9304.6993;1033.8555
74057.076;8228.564;9153.1218;1017.0135
72773.7409;8085.9712;8994.5073;999.3897
71276.6797;7919.6311;8809.4773;978.8308
70077.996;7784.8475;8656.5782;962.1722
69080.5297;7675.4998;8534.9442;948.6573
67929.8843;7547.7649;8395.8284;932.8698
67397.1203;7489.2972;8330.7912;925.6855
66377.3715;7377.0817;8205.9672;911.7741
65815.7253;7313.8546;8135.6361;903.9596
64916.3202;7212.9245;8023.3654;891.485
64408.8849;7160.3162;7962.1993;884.9829
63487.8449;7054.205;7842.0982;871.868
63010.2236;7002.381;7791.0228;865.7098
62105.0715;6898.525;7679.2312;853.2795
61476.1779;6825.3792;7596.9108;844.2737
60838.5126;6756.2455;7518.4868;835.6752
60085.1194;6672.653;7424.1205;825.1619
59603.0956;6622.9284;7363.7962;818.5798
59214.266;6578.1187;7317.9517;813.4311
58350.2252;6479.8433;7208.5116;801.3524
57943.3904;6437.2885;7160.8536;795.673
57503.9675;6387.5752;7104.0922;789.4346
56717.7314;6297.081;7008.4751;779.1206
56118.4518;6236.1562;6936.8415;770.7602
55437.597;6161.3389;6852.3738;761.3749
54836.7674;6092.1771;6776.1027;753.035
54509.2357;6050.9679;6732.2109;748.4914
54011.466;5996.131;6670.5109;741.6556
53596.9981;5951.8323;6623.0338;736.083
