35620.1626;3957.7958;4396.7356;489.1658
35413.5743;3934.8416;4372.0592;486.3287
35167.6363;3908.1337;4346.5618;482.9513
34950.109;3883.3454;4319.6764;479.964
34755.3953;3861.7106;4299.4124;477.2901
34519.0257;3835.4473;4266.3964;474.044
34311.661;3812.3018;4240.7671;471.1963
34146.129;3794.0143;4220.3081;468.9231
33970.1928;3774.4659;4198.5632;466.507
33749.5599;3749.9511;4171.2939;463.4771
33460.9496;3717.8833;4138.7056;459.5137
33201.8351;3689.0928;4107.5685;455.9553
33070.3321;3674.4813;4087.3444;454.1494
32944.3757;3660.4862;4071.7768;452.4196
32758.4335;3639.8259;4048.7951;449.8661
32530.943;3614.5492;4020.6784;446.742
32358.3495;3597.7986;3999.3466;444.3718
32184.8093;3576.0899;3977.8978;441.9886
31860.2059;3540.0229;3940.5973;437.5309
31700.8592;3527.0489;3921.9652;435.9274
31501.0736;3502.321;3895.8906;432.8711
31318.0752;3484.4054;3874.3425;430.6569
31085.1457;3459.3509;3848.042;427.5602
30933.8135;3441.6642;3828.368;425.3742
30628.3897;3404.0749;3785.5313;420.6146
30493.0134;3387.6763;3768.7994;418.7555
30304.6616;3367.4063;3745.52;416.1689
30146.2212;3349.9409;3725.9374;413.993
30083.1542;3342.7683;3718.1427;413.127
29971.4773;3329.6226;3704.3399;411.5933
29685.9206;3298.4356;3669.0464;407.6718
29543.3627;3282.5959;3651.4268;405.7141
29346.7283;3260.7476;3627.1237;403.0137
29181.6201;3242.4022;3606.7171;400.7463
29030.4316;3225.6035;3588.0309;398.6701
28887.372;3209.708;3570.3493;396.7055
28742.4653;3193.6073;3552.4395;394.7155
28610.3769;3178.9308;3536.114;392.9016
28456.4539;3161.8282;3517.0898;390.7878
28335.5979;3148.3998;3502.1526;389.1281
28171.4804;3130.1645;3481.8684;386.8743
28033.6975;3114.8553;3464.839;384.9821
27905.3389;3100.5378;3448.9128;383.2125
27768.1247;3085.2286;3431.8835;381.3204
27626.7779;3065.2446;3409.6541;379.394
27404.8105;3044.9789;3387.1114;376.3457
27258.9987;3028.7776;3369.0897;374.3433
27131.0304;3014.5589;3353.2734;372.5859
27039.8908;3004.4323;3342.009;371.3343
26895.2774;2988.3642;3324.1354;369.3484
26740.8534;2971.2059;3305.0493;367.2277
26579.1134;2953.2348;3285.059;365.0066
26386.042;2931.7824;3261.1962;362.3551
26274.4415;2919.3824;3247.4029;360.8225
26070.5235;2896.7248;3222.1995;358.0222
25922.5772;2880.2864;3203.914;355.9904
25799.7688;2866.641;3188.7355;354.3039
25683.3498;2853.7055;3174.3466;352.6786
25562.5929;2840.2881;3159.4216;351.0941
25424.3579;2824.9287;3142.3364;349.1219
25303.6009;2811.5112;3127.4113;347.5374
25178.0053;2797.5561;3111.8883;345.7654
25078.6505;2786.5167;3099.6085;344.4009
24951.8252;2772.425;3083.9334;342.6593
24857.3741;2761.9305;3072.2597;341.3622
24704.7091;2744.9677;3053.391;339.2657
24569.1744;2729.9083;3036.6395;337.4044
24396.0207;2710.669;3015.2385;335.0265
24280.9566;2697.8841;3001.0171;333.4463
24190.9104;2687.8789;2989.8878;332.2098
24074.3488;2674.9276;2975.4813;330.609
23959.2847;2662.1427;2961.2599;329.0289
23843.5869;2649.2874;2946.9602;327.44
23728.5228;2636.5025;2932.7388;325.8599
23619.1153;2624.3461;2919.2165;324.3574
23510.582;2612.2869;2905.8023;322.8669
23351.117;2594.5686;2886.0931;320.677
23245.0692;2582.7855;2872.9861;319.2207
23133.8859;2570.4318;2859.2443;317.6938
23039.8051;2559.9783;2847.6164;316.4018
22943.026;2549.2251;2835.6549;315.0728
22841.5742;2537.9527;2823.1159;313.6795
22741.6824;2526.8536;2810.7697;312.3077
22634.2282;2514.9142;2797.4889;310.8321
22517.227;2501.9141;2783.0281;309.2253
22428.8485;2492.0943;2772.1049;308.0117
22313.484;2479.276;2757.8463;306.4274
22191.5344;2465.726;2742.7739;304.7527
22093.592;2454.8436;2730.6687;303.4076
21996.8354;2444.0928;2718.71;302.0789
21891.3218;2432.3691;2705.669;300.6299
21768.9605;2418.7734;2690.5457;298.9495
21699.4653;2411.0517;2681.9564;297.9952
21607.5471;2400.8386;2670.5957;296.7329
21507.2027;2389.6892;2658.1936;295.3548
21431.2293;2381.2477;2648.8036;294.3115
21348.181;2372.0201;2638.5392;293.171
21250.9445;2361.2161;2626.5212;291.8357
21179.7224;2353.3025;2617.7185;290.8576
21070.2367;2341.1374;2604.1866;289.3541
20961.8548;2329.095;2590.791;287.8657
20898.4094;2322.0455;2582.9495;286.9944
20791.0917;2310.1213;2569.6855;285.5206
20697.7023;2299.7447;2558.143;284.2381
20610.687;2290.0763;2547.3883;283.0431
20453.8804;2272.6534;2528.0077;280.8897
20366.8651;2262.985;2517.253;279.6948
20274.7905;2252.7545;2505.4492;278.4303
20196.8368;2244.093;2494.6945;277.3598
20107.8303;2234.2034;2483.6937;276.1375
20033.7088;2225.9676;2474.059;275.1196
19948.8713;2216.5413;2463.7653;273.9545
19875.3038;2208.3671;2454.6043;272.9442
19799.2162;2199.9129;2447.0941;271.8993
19700.7044;2188.9672;2434.9185;270.5465
19615.1472;2179.4608;2424.344;269.3716
19519.9356;2168.8817;2412.5763;268.064
19445.8141;2160.646;2403.4152;267.0461
19372.2466;2152.4718;2394.3546;266.0358
19283.4487;2142.6054;2383.3266;264.8164
19201.6563;2133.5174;2373.2175;263.6932
19117.6646;2124.4783;2363.1628;262.576
19025.7055;2113.9673;2351.4917;261.2769
18963.3214;2107.0357;2343.7813;260.4201
18886.5594;2098.5066;2334.2939;259.366
18812.438;2090.2709;2325.1328;258.3481
18734.9048;2081.6561;2315.55;257.2833
18663.7438;2073.7493;2306.7548;256.3061
18578.0324;2064.2258;2296.1613;255.129
18509.7298;2056.6366;2287.7194;254.191
18432.9678;2048.1075;2278.232;253.1369
18357.5965;2039.7329;2268.9164;252.1018
18282.6637;2031.4071;2259.0759;251.0728
18211.644;2023.516;2250.2491;250.0975
18137.4909;2015.2768;2241.0841;249.0792
18069.8282;2007.7587;2232.6913;248.15
17996.1067;1999.5674;2223.5797;247.1375
17922.6912;1991.4101;2214.5059;246.1293
17855.8495;1983.9833;2206.9027;245.2114
17779.8641;1975.5405;2197.5113;244.1256
17708.6151;1967.6239;2188.7052;243.1471
17634.7411;1959.4157;2179.5747;242.175
17564.6554;1951.6284;2170.9125;241.2125
17496.9927;1944.1103;2162.5497;240.2833
17413.7413;1934.8601;2152.2602;239.14
17340.753;1926.7503;2143.2391;238.1377
17273.4841;1919.276;2134.925;237.2139
17206.2257;1911.8029;2126.6122;236.2902
17138.916;1904.324;2118.293;235.3659
17072.6814;1896.9646;2110.1067;234.4563
17007.7366;1889.7485;2102.0798;233.5644
16941.0965;1882.3441;2093.8434;232.6493
16876.5296;1875.17;2085.8632;231.7626
16812.0557;1868.0062;2077.8945;230.8772
16750.0565;1861.1174;2070.2317;230.0257
16684.5506;1853.839;2062.1355;229.1262
16619.4259;1846.6029;2054.0863;228.2318
16554.3737;1839.3749;2046.0462;227.3385
16493.0693;1832.5633;2038.4692;226.4966
16434.1181;1826.0131;2031.1831;225.687
16382.1273;1820.2364;2024.7573;224.973
16318.1754;1813.1306;2016.8531;224.0948
16245.8926;1805.0992;2007.9193;223.1021
16193.9018;1799.3224;2001.4935;222.3882
16131.9787;1792.4421;1993.8401;221.5378
16070.57;1785.6189;1986.2502;220.6945
16009.5187;1778.8354;1978.7046;219.8561
15950.0582;1772.2287;1971.3555;219.0395
15890.6958;1765.6329;1964.0186;218.2243
15831.6788;1759.0754;1956.7243;217.4138
15779.9905;1753.3323;1950.3359;216.704
15721.0499;1746.7833;1943.0511;215.8946
15656.2985;1739.5887;1935.0481;215.0053
15598.8872;1733.2097;1927.9523;214.2169
15541.5157;1726.8351;1920.8615;213.4291
15484.4538;1720.4949;1913.8089;212.6454
15427.4162;1714.1574;1906.7593;211.8621
15375.728;1708.4142;1900.3709;211.1523
15319.1906;1702.1323;1893.3831;210.3759
15262.7465;1695.8607;1886.4069;209.6008
15206.6309;1689.6257;1879.4712;208.8301
15152.042;1683.5602;1872.7243;208.0805
15097.491;1677.499;1865.982;207.3313
15043.2343;1671.4705;1859.2761;206.5862
14989.0007;1665.4445;1852.5731;205.8415
14935.1167;1659.4574;1845.9133;205.1015
14883.0177;1653.6686;1839.4741;204.386
14830.9409;1647.8823;1833.0376;203.6708
14778.914;1642.1016;1826.6073;202.9564
14727.718;1636.4131;1820.2798;202.2533
14675.9222;1630.658;1813.878;201.542
14624.2119;1624.9124;1807.4869;200.8319
14574.777;1619.4197;1801.3769;200.153
14523.542;1613.7269;1795.0445;199.4494
14474.3948;1608.2661;1788.9701;198.7745
14427.202;1603.0224;1783.1373;198.106
14376.92;1597.4356;1776.9227;197.4154
14326.944;1591.8827;1770.7459;196.7291
14277.4063;1586.3785;1764.6232;196.0488
14227.8896;1580.8766;1758.5032;195.3688
14178.4204;1575.38;1752.389;194.6895
14131.2361;1570.1373;1746.5573;194.0414
14081.9866;1564.6652;1740.4703;193.3651
14032.8185;1559.2021;1734.3933;192.6898
13987.2522;1554.1391;1728.7615;192.0419
13938.5731;1548.7303;1722.745;191.4161
13890.763;1543.4181;1716.8359;190.7595
13843.2439;1538.1382;1710.9627;190.107
13796.031;1532.8923;1705.1274;189.4586
13750.7421;1527.8602;1699.5299;188.8367
13705.8694;1522.8744;1693.9839;188.2204
13658.9313;1517.659;1688.1825;187.5758
13610.5895;1512.2877;1682.2077;186.912
13565.7168;1507.3019;1676.6616;186.2957
13520.0874;1502.2319;1671.022;185.6691
13476.7612;1497.4179;1665.6671;185.0741
13431.3974;1492.3775;1660.0603;184.4511
13388.3349;1487.5928;1654.738;183.8598
13343.443;1482.6048;1649.1896;183.2433
13302.093;1478.0103;1644.0789;182.6754
13253.9478;1472.6609;1638.1284;182.0143
13212.5978;1468.0664;1633.0177;181.4464
13168.1525;1463.1281;1627.5245;180.8361
13123.9658;1458.2184;1622.0632;180.2292
13080.2653;1453.3628;1616.662;179.6291
13036.8307;1448.5367;1611.2937;179.0326
12993.4445;1443.7161;1605.9313;178.4368
12952.3352;1439.1484;1600.8504;177.8723
12909.2015;1434.3557;1595.5193;177.2799
12869.8843;1429.9871;1590.6599;176.74
12827.034;1425.226;1585.3637;176.1515
12785.4818;1420.6091;1580.2281;175.5809
12746.3934;1416.2659;1575.3969;175.0441
12705.0941;1411.6771;1570.2925;174.4769
12670.4098;1407.8233;1566.0057;174.0006
12629.6661;1403.2962;1560.97;173.4411
12588.9483;1398.772;1555.9374;172.8819
12549.2914;1394.3657;1551.036;172.3373
12509.6893;1389.9655;1546.1414;171.7935
12470.2632;1385.5848;1541.2685;171.2521
12430.9021;1381.2113;1536.4036;170.7115
12396.4289;1377.381;1532.1429;170.2381
12363.4498;1373.7166;1528.0668;169.7852
12324.6182;1369.402;1523.2674;169.2519
12285.9021;1365.1002;1518.4823;168.7203
12247.612;1360.8458;1513.7498;168.1944
12209.3381;1356.5931;1509.0193;167.6688
12171.2708;1352.3634;1504.3144;167.146
12133.2299;1348.1367;1499.6127;166.6236
12090.8466;1343.4274;1494.3743;166.0416
12053.3174;1339.2575;1489.7359;165.5262
12015.8295;1335.0922;1485.1025;165.0114
11978.4035;1330.9337;1480.4768;164.4974
11941.4809;1326.8312;1475.9134;163.9904
11905.0732;1322.7859;1471.4135;163.4904
11868.6809;1318.7423;1466.9156;162.9906
11832.485;1314.7206;1462.442;162.4936
11796.3143;1310.7016;1457.9714;161.9968
11760.3766;1306.7085;1453.5297;161.5033
11724.6481;1302.7387;1449.1138;161.0126
11688.9639;1298.7738;1444.7034;160.5226
11653.9894;1294.8877;1440.3807;160.0423
11619.233;1291.0259;1436.085;159.565
11584.5006;1287.1667;1431.7922;159.088
11549.8015;1283.3113;1427.5036;158.6115
11516.8224;1279.6469;1423.4275;158.1586
11482.2774;1275.8086;1419.1579;157.6842
11447.7472;1271.9719;1414.8901;157.21
11413.2501;1268.1389;1410.6264;156.7363
11380.4716;1264.4968;1406.5751;156.2861
11346.3007;1260.7001;1402.3518;155.8169
11312.2912;1256.9212;1398.1483;155.3498
11278.3191;1253.1466;1393.9496;154.8833
11244.7838;1249.4204;1389.8047;154.4227
11211.1973;1245.6886;1385.6536;153.9615
11177.9422;1241.9936;1381.5434;153.5048
11144.8944;1238.3216;1377.4589;153.051
11111.9012;1234.6557;1373.381;152.5979
11079.1227;1231.0136;1369.3298;152.1478
11046.276;1227.364;1365.2701;151.6967
11013.4434;1223.7159;1361.2121;151.2458
10980.6421;1220.0713;1357.158;150.7953
10949.1672;1216.5741;1353.2679;150.3631
10916.5502;1212.95;1349.2365;149.9152
10884.2127;1209.357;1345.2398;149.4711
10852.326;1205.814;1341.2987;149.0332
10820.6249;1202.2917;1337.3806;148.5978
10788.9306;1198.7701;1333.4633;148.1626
10757.4338;1195.2704;1329.5705;147.7301
10726.142;1191.7936;1325.7029;147.3003
10694.8369;1188.3152;1321.8338;146.8704
10664.4467;1184.9385;1318.0777;146.4531
10633.4332;1181.4926;1314.2446;146.0272
10602.4395;1178.0488;1310.4139;145.6015
10571.8082;1174.6454;1306.628;145.1809
10541.3677;1171.2631;1302.8657;144.7629
10511.1544;1167.906;1299.1314;144.3479
10480.8992;1164.5444;1295.392;143.9324
10450.9716;1161.2191;1291.6931;143.5215
10420.8354;1157.8706;1287.9684;143.1076
10390.887;1154.543;1284.2669;142.6963
10361.1336;1151.2371;1280.5895;142.2877
10331.3675;1147.9297;1276.9106;141.879
10302.4713;1144.719;1273.3392;141.4821
10272.9134;1141.4348;1269.6859;141.0762
10243.4433;1138.1604;1266.0436;140.6715
10214.2975;1134.9219;1262.4413;140.2713
10185.172;1131.6858;1258.8415;139.8713
10156.1958;1128.4662;1255.2602;139.4734
10127.2519;1125.2502;1251.6828;139.0759
10098.5239;1122.0582;1248.1322;138.6814
10069.7561;1118.8618;1244.5766;138.2863
10042.1705;1115.7967;1241.1671;137.9075
10013.5917;1112.6213;1237.6349;137.515
9985.0251;1109.4472;1234.1042;137.1227
9956.6126;1106.2903;1230.5926;136.7325
9928.5078;1103.1675;1227.1189;136.3465
9900.4033;1100.0448;1223.6453;135.9606
9872.6447;1096.9605;1220.2145;135.5794
9844.9317;1093.8813;1216.7893;135.1988
9817.5141;1090.8349;1213.4006;134.8223
9789.9623;1087.7736;1209.9953;134.4439
9763.7329;1084.8592;1206.7535;134.0837
9736.5591;1081.8399;1203.3949;133.7105
9709.3969;1078.8219;1200.0378;133.3375
9682.3812;1075.8201;1196.6988;132.9665
9655.6583;1072.8509;1193.396;132.5996
9629.0363;1069.8929;1190.1056;132.234
9602.5803;1066.9534;1186.8358;131.8706
9576.1679;1064.0187;1183.5713;131.5079
9549.774;1061.086;1180.3091;131.1455
9523.479;1058.1643;1177.0592;130.7844
9497.2203;1055.2467;1173.8137;130.4237
9471.1505;1052.3501;1170.5916;130.0657
9448.018;1049.7798;1167.7326;129.7481
9422.0379;1046.8931;1164.5215;129.3913
9396.0966;1044.0107;1161.3153;129.035
9370.1981;1041.1331;1158.1144;128.6794
9344.3106;1038.2567;1154.9148;128.3239
9318.5628;1035.3959;1151.7325;127.9703
9293.0363;1032.5596;1148.5775;127.6197
9267.5676;1029.7297;1145.4297;127.27
9242.1788;1026.9088;1142.2918;126.9213
9216.8008;1024.089;1139.1552;126.5728
9191.4876;1021.2764;1136.0266;126.2252
9166.3322;1018.4814;1132.9175;125.8797
9141.2183;1015.6909;1129.8135;125.5348
9116.1884;1012.9098;1126.7199;125.1911
9091.186;1010.1318;1123.6297;124.8477
9066.2183;1007.3576;1120.5438;124.5049
9041.334;1004.5927;1117.4683;124.1631
9016.6312;1001.8479;1114.4151;123.8239
8991.9651;999.1072;1111.3665;123.4852
8967.3398;996.3711;1108.3229;123.147
8942.725;993.6361;1105.2806;122.809
8918.243;990.9159;1102.2548;122.4728
8893.9714;988.219;1099.2549;122.1394
8869.7548;985.5283;1096.2618;121.8069
8844.6162;982.7351;1093.1548;121.4616
8820.491;980.0546;1090.173;121.1303
8796.5162;977.3907;1087.2099;120.8011
8772.6872;974.743;1084.2647;120.4739
8748.8879;972.0987;1081.3232;120.147
8725.227;969.4697;1078.3988;119.8221
8701.7186;966.8576;1075.4933;119.4993
8678.3925;964.2658;1072.6103;119.1789
8655.0765;961.6752;1069.7286;118.8587
8631.8862;959.0985;1066.8623;118.5403
8608.7055;956.5228;1063.9973;118.2219
8585.5348;953.9483;1061.1335;117.9037
8562.4023;951.378;1058.2744;117.586
8539.3566;948.8174;1055.4261;117.2696
8516.3268;946.2585;1052.5797;116.9533
8493.3191;943.7021;1049.7361;116.6373
8470.3213;941.1468;1046.8936;116.3215
8447.3821;938.598;1044.0585;116.0065
8424.5858;936.0651;1041.2409;115.6934
8401.8659;933.5407;1038.4329;115.3814
8379.1834;931.0204;1035.6294;115.0699
8356.526;928.5029;1032.8291;114.7588
8333.9755;925.9973;1030.0419;114.4491
8311.6228;923.5136;1027.2792;114.1421
8289.3868;921.043;1024.531;113.8368
8267.2075;918.5786;1021.7897;113.5322
8245.0377;916.1153;1019.0496;113.2277
8222.9874;913.6653;1016.3243;112.9249
8200.9464;911.2163;1013.6001;112.6222
8178.9148;908.7683;1010.8771;112.3197
8156.9195;906.3244;1008.1586;112.0176
8135.0067;903.8896;1005.4503;111.7167
8113.1091;901.4566;1002.7438;111.416
8091.2325;899.0258;1000.04;111.1156
8069.3652;896.5961;997.3373;110.8153
8047.6115;894.1791;994.6486;110.5165
8025.9844;891.776;991.9756;110.2195
8004.3814;889.3757;989.3056;109.9228
7982.8141;886.9793;986.6399;109.6267
7961.3722;884.5969;983.9898;109.3322
7939.9795;882.2199;981.3458;109.0384
7918.8062;879.8674;978.7289;108.7477
7897.6633;877.5181;976.1157;108.4573
7876.525;875.1694;973.5031;108.167
7855.3956;872.8217;970.8916;107.8768
7834.3802;870.4867;968.2942;107.5882
7813.3736;868.1526;965.6979;107.2998
7792.3759;865.8195;963.1026;107.0114
7771.4355;863.4928;960.5145;106.7238
7750.5511;861.1723;957.9333;106.437
7729.6813;858.8535;955.3539;106.1504
7708.997;856.5552;952.7974;105.8664
7688.4079;854.2675;950.2527;105.5836
7667.844;851.9827;947.7111;105.3012
7647.4145;849.7127;945.1861;105.0207
7627.0735;847.4526;942.672;104.7413
7606.763;845.1959;940.1617;104.4624
7586.4609;842.9401;937.6525;104.1836
7566.277;840.6974;935.1578;103.9064
7546.1264;838.4585;932.6673;103.6297
7525.994;836.2216;930.179;103.3532
7505.8948;833.9883;927.6949;103.0772
7485.8042;831.756;925.2118;102.8013
7465.822;829.5358;922.742;102.5269
7445.848;827.3164;920.2734;102.2526
7425.8827;825.0981;917.8057;101.9784
7405.9717;822.8857;915.3448;101.705
7386.114;820.6793;912.8905;101.4323
7366.2701;818.4745;910.4379;101.1598
7346.4945;816.2772;907.9937;100.8882
7326.7484;814.0832;905.5532;100.617
7307.0349;811.8928;903.1167;100.3463
7287.4361;809.7151;900.6943;100.0771
7267.8591;807.5399;898.2747;99.8083
7248.434;805.3816;895.8739;99.5415
7229.0477;803.2275;893.4778;99.2753
7209.7221;801.0802;891.0893;99.0099
7190.4101;798.9345;888.7024;98.7447
7171.1061;796.7896;886.3165;98.4796
7151.9144;794.6572;883.9445;98.2161
7132.7268;792.5252;881.573;97.9526
7113.5669;790.3963;879.2049;97.6894
7094.5013;788.2779;876.8485;97.4276
7075.449;786.161;874.4937;97.166
7056.4994;784.0555;872.1516;96.9057
7037.5579;781.9509;869.8105;96.6456
7018.7545;779.8616;867.4865;96.3874
6999.9791;777.7755;865.166;96.1296
6981.2348;775.6928;862.8492;95.8721
6962.4906;773.6101;860.5325;95.6147
6943.8553;771.5395;858.2293;95.3588
6925.2202;769.4689;855.9261;95.1029
6906.6762;767.4085;853.6341;94.8482
6888.1628;765.3514;851.346;94.594
6869.7295;763.3033;849.0677;94.3409
6851.3238;761.2582;846.7928;94.0881
6832.9257;759.214;844.5189;93.8354
6814.5503;757.1723;842.2478;93.5831
6796.2593;755.1399;839.9871;93.3319
6778.015;753.1128;837.7322;93.0814
6759.8867;751.0985;835.4916;92.8324
6741.771;749.0857;833.2526;92.5836
6723.7531;747.0837;831.0257;92.3362
6705.7428;745.0825;828.7997;92.0889
6687.8486;743.0943;826.588;91.8431
6670.0259;741.114;824.3852;91.5984
6652.2705;739.1412;822.1907;91.3545
6634.5516;737.1724;820.0008;91.1112
6616.8995;735.2111;817.819;90.8688
6599.2548;733.2505;815.6382;90.6265
6581.6224;731.2914;813.4589;90.3843
6564.0191;729.3355;811.2833;90.1426
6546.4771;727.3863;809.1151;89.9017
6528.964;725.4404;806.9506;89.6612
6511.4632;723.4959;804.7876;89.4208
6493.9696;721.5522;802.6255;89.1806
6476.5779;719.6198;800.4759;88.9418
6459.2506;717.6945;798.3343;88.7038
6441.9491;715.7721;796.196;88.4662
6424.6551;713.8506;794.0585;88.2287
6407.3776;711.9308;791.9231;87.9915
6390.1121;710.0125;789.7891;87.7543
6372.8856;708.0984;787.66;87.5178
6355.6849;706.1872;785.5341;87.2816
6338.5125;704.2792;783.4117;87.0457
6321.3475;702.3719;781.2901;86.81
6304.333;700.4814;779.1872;86.5764
6287.3187;698.591;777.0843;86.3427
6270.3325;696.7036;774.9849;86.1094
6253.4068;694.823;772.893;85.877
6236.5194;692.9466;770.8058;85.6451
6219.6369;691.0708;768.7192;85.4132
6202.832;689.2036;766.6422;85.1825
6186.0478;687.3386;764.5677;84.952
6169.2705;685.4745;762.4941;84.7216
6152.5725;683.6192;760.4303;84.4923
6135.8928;681.7659;758.3688;84.2632
6119.2407;679.9156;756.3106;84.0345
6102.6443;678.0716;754.2594;83.8066
6086.1688;676.241;752.2231;83.5803
6069.718;674.4131;750.1899;83.3544
6053.2741;672.586;748.1575;83.1286
6036.846;670.7607;746.127;82.903
6020.4293;668.9366;744.098;82.6776
6004.0497;667.1166;742.0736;82.4526
5987.6945;665.2994;740.0521;82.228
5971.3664;663.4852;738.0341;82.0038
5955.0452;661.6717;736.0168;81.7796
5938.8674;659.8742;734.0173;81.5575
5922.7162;658.0796;732.0211;81.3357
5906.5994;656.2888;730.0291;81.1143
5890.5058;654.5006;728.04;80.8933
5874.4156;652.7128;726.0514;80.6724
